"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 13일","794.50","808.00","808.00","808.00","-","-2.34%"
"2022년 05월 12일","813.50","802.50","814.00","798.75","0.91K","1.40%"
"2022년 05월 11일","802.25","788.00","802.75","788.00","0.65K","2.00%"
"2022년 05월 10일","786.50","787.50","790.75","782.50","0.60K","0.25%"
"2022년 05월 09일","784.50","792.25","792.25","782.00","0.75K","0.32%"
"2022년 05월 08일","782.00","782.00","782.00","782.00","-","-0.35%"
"2022년 05월 06일","784.75","796.25","796.75","776.50","132.01K","-1.60%"
"2022년 05월 05일","797.50","794.25","802.00","791.00","92.04K","0.41%"
"2022년 05월 04일","794.25","793.00","803.75","789.50","102.96K","-0.81%"
"2022년 05월 03일","800.75","817.50","822.00","799.75","2.21K","-1.51%"
"2022년 05월 02일","813.00","811.50","814.00","798.00","2.85K","-0.64%"
"2022년 04월 29일","818.25","816.25","827.00","814.00","11.14K","0.28%"
"2022년 04월 28일","816.00","816.25","823.50","811.00","47.63K","0.06%"
"2022년 04월 27일","815.50","802.75","820.25","797.50","70.67K","1.53%"
"2022년 04월 26일","803.25","800.25","812.25","795.00","85.31K","0.37%"
"2022년 04월 25일","800.25","796.75","802.00","784.75","114.12K","0.91%"
"2022년 04월 22일","793.00","798.75","807.50","783.50","140.80K","-0.78%"
"2022년 04월 21일","799.25","814.00","814.25","797.50","111.00K","-2.02%"
"2022년 04월 20일","815.75","803.50","816.50","796.75","128.91K","1.46%"
"2022년 04월 19일","804.00","813.25","819.75","799.75","133.53K","-1.14%"
"2022년 04월 18일","813.25","791.00","816.75","790.25","114.98K","2.81%"
"2022년 04월 15일","791.00","791.00","791.00","791.00","-","0.09%"
"2022년 04월 14일","790.25","783.50","793.00","781.00","108.88K","0.86%"
"2022년 04월 13일","783.50","775.00","786.25","767.25","182.92K","0.93%"
"2022년 04월 12일","776.25","765.50","779.00","765.00","154.27K","1.54%"
"2022년 04월 11일","764.50","767.00","778.00","762.00","170.23K","-0.55%"
"2022년 04월 08일","768.75","757.00","773.00","752.75","170.87K","1.45%"
"2022년 04월 07일","757.75","755.75","759.25","748.50","149.46K","0.17%"
"2022년 04월 06일","756.50","759.75","761.50","750.25","110.92K","-0.43%"
"2022년 04월 05일","759.75","750.75","768.00","749.25","123.89K","1.23%"
"2022년 04월 04일","750.50","737.00","752.25","734.75","112.65K","2.11%"
"2022년 04월 01일","735.00","748.50","751.50","730.25","155.93K","-1.84%"
"2022년 03월 31일","748.75","739.25","770.00","732.50","173.74K","1.46%"
"2022년 03월 30일","738.00","727.00","748.75","726.75","109.72K","1.62%"
"2022년 03월 29일","726.25","746.25","747.50","713.50","180.17K","-2.97%"
"2022년 03월 28일","748.50","749.00","750.25","740.50","89.18K","-0.73%"
"2022년 03월 25일","754.00","748.50","755.25","742.50","73.85K","0.77%"
"2022년 03월 24일","748.25","757.00","762.50","745.00","100.95K","-1.25%"
"2022년 03월 23일","757.75","752.25","770.50","749.00","112.40K","0.63%"
"2022년 03월 22일","753.00","756.75","761.00","744.00","104.19K","-0.43%"
"2022년 03월 21일","756.25","746.50","765.00","743.00","93.78K","1.95%"
"2022년 03월 18일","741.75","753.75","755.00","736.50","84.41K","-1.69%"
"2022년 03월 17일","754.50","730.00","757.50","728.50","90.27K","3.36%"
"2022년 03월 16일","730.00","756.75","757.00","726.75","106.54K","-3.69%"
"2022년 03월 15일","758.00","745.25","759.00","736.00","89.35K","4.09%"
"2022년 03월 14일","728.25","745.00","752.00","725.50","0.07K","-4.74%"
"2022년 03월 11일","764.50","758.00","768.50","755.00","0.23K","0.89%"
"2022년 03월 10일","757.75","738.50","768.00","738.50","0.07K","3.10%"
"2022년 03월 09일","735.00","756.25","757.25","734.00","0.19K","-2.58%"
"2022년 03월 08일","754.50","747.50","759.00","724.00","0.55K","0.70%"
"2022년 03월 07일","749.25","782.75","782.75","742.75","1.31K","-0.96%"
"2022년 03월 04일","756.50","761.75","800.00","741.00","2.19K","0.70%"
"2022년 03월 03일","751.25","745.00","778.50","745.00","3.45K","1.66%"
"2022년 03월 02일","739.00","741.75","760.00","723.00","3.35K","-0.10%"
"2022년 03월 01일","739.75","699.75","744.25","699.75","7.26K","6.06%"
"2022년 02월 28일","697.50","688.00","704.75","679.00","15.65K","5.76%"
"2022년 02월 25일","659.50","696.75","707.00","657.00","94.80K","-5.11%"
"2022년 02월 24일","695.00","683.50","718.75","682.00","161.61K","1.65%"
"2022년 02월 23일","683.75","674.00","685.00","669.25","154.73K","1.33%"
"2022년 02월 22일","674.75","657.75","676.75","657.75","168.82K","3.13%"
"2022년 02월 18일","654.25","648.50","658.00","647.00","154.05K","0.65%"
"2022년 02월 17일","650.00","645.50","652.00","642.75","121.28K","0.46%"
"2022년 02월 16일","647.00","637.75","647.75","636.25","126.55K","1.41%"
"2022년 02월 15일","638.00","655.00","655.50","635.50","177.96K","-2.71%"
"2022년 02월 14일","655.75","651.25","656.75","642.50","144.92K","0.73%"
"2022년 02월 11일","651.00","641.00","657.75","637.75","243.97K","1.44%"
"2022년 02월 10일","641.75","646.00","662.75","638.75","372.99K","-0.77%"
"2022년 02월 09일","646.75","632.25","647.75","630.50","320.41K","2.29%"
"2022년 02월 08일","632.25","636.50","636.75","627.25","200.58K","-0.47%"
"2022년 02월 07일","635.25","628.75","636.75","624.75","232.61K","2.38%"
"2022년 02월 04일","620.50","618.50","623.25","613.25","181.43K","0.61%"
"2022년 02월 03일","616.75","622.50","624.25","610.25","215.87K","-0.92%"
"2022년 02월 02일","622.50","634.50","640.75","616.75","275.66K","-1.93%"
"2022년 02월 01일","634.75","626.00","639.50","624.50","196.30K","1.40%"
"2022년 01월 31일","626.00","635.75","642.50","622.50","243.89K","-1.57%"
"2022년 01월 28일","636.00","623.25","637.25","623.00","188.66K","1.72%"
"2022년 01월 27일","625.25","625.00","627.75","621.25","151.70K","-0.28%"
"2022년 01월 26일","627.00","619.00","627.75","615.00","172.72K","1.13%"
"2022년 01월 25일","620.00","620.00","631.00","618.50","298.40K","-0.16%"
"2022년 01월 24일","621.00","617.50","621.50","609.25","194.81K","0.77%"
"2022년 01월 21일","616.25","607.50","618.50","604.25","187.47K","0.86%"
"2022년 01월 20일","611.00","609.00","614.25","606.25","127.68K","0.08%"
"2022년 01월 19일","610.50","600.00","614.50","600.00","179.94K","1.83%"
"2022년 01월 18일","599.50","592.75","600.75","588.25","141.74K","0.55%"
"2022년 01월 14일","596.25","587.50","598.25","585.25","140.63K","1.49%"
"2022년 01월 13일","587.50","599.00","599.75","585.25","186.55K","-1.92%"
"2022년 01월 12일","599.00","601.00","604.00","591.00","181.63K","-0.33%"
"2022년 01월 11일","601.00","599.75","604.75","598.00","128.31K","0.21%"
"2022년 01월 10일","599.75","605.25","608.00","596.25","135.27K","-1.15%"
"2022년 01월 07일","606.75","605.25","608.25","599.00","140.37K","0.50%"
"2022년 01월 06일","603.75","601.25","605.75","596.00","151.44K","0.25%"
"2022년 01월 05일","602.25","608.50","609.75","601.25","148.50K","-1.19%"
"2022년 01월 04일","609.50","591.75","611.25","591.50","210.27K","3.44%"
"2022년 01월 03일","589.25","599.00","603.50","584.75","146.02K","-0.67%"
"2021년 12월 31일","593.25","595.75","599.25","592.50","69.87K","-0.46%"
"2021년 12월 30일","596.00","605.50","606.00","592.75","122.78K","-1.57%"
"2021년 12월 29일","605.50","604.00","610.75","599.50","117.57K","0.12%"
"2021년 12월 28일","604.75","614.25","617.75","603.75","134.21K","-1.63%"
"2021년 12월 27일","614.75","608.25","615.50","607.00","123.21K","1.48%"
"2021년 12월 24일","605.80","606.75","606.75","605.80","-","0.01%"
"2021년 12월 23일","605.75","601.50","607.00","600.50","108.57K","0.54%"
"2021년 12월 22일","602.50","597.50","606.75","597.00","154.97K","0.71%"
"2021년 12월 21일","598.25","591.00","599.00","589.50","119.31K","1.23%"
"2021년 12월 20일","591.00","595.00","595.75","587.00","106.04K","-0.38%"
"2021년 12월 17일","593.25","591.00","598.75","589.25","129.57K","0.34%"
"2021년 12월 16일","591.25","587.50","592.00","584.50","101.26K","0.94%"
"2021년 12월 15일","585.75","590.00","596.50","582.00","138.52K","-0.51%"
"2021년 12월 14일","588.75","583.25","591.00","576.75","0.12K","0.77%"
"2021년 12월 13일","584.25","587.50","588.00","580.75","0.93K","-0.72%"
"2021년 12월 10일","588.50","588.50","592.00","585.00","0.86K","0.00%"
"2021년 12월 09일","588.50","585.75","591.25","576.75","2.08K","0.64%"
"2021년 12월 08일","584.75","585.00","589.00","584.00","2.37K","-0.26%"
"2021년 12월 07일","586.25","584.00","589.50","579.50","1.89K","0.47%"
"2021년 12월 06일","583.50","586.00","586.00","578.00","2.21K","-0.43%"
"2021년 12월 03일","586.00","576.25","588.75","576.25","3.44K","1.56%"
"2021년 12월 02일","577.00","571.25","583.00","570.00","6.24K","0.87%"
"2021년 12월 01일","572.00","568.00","576.00","567.00","6.27K","0.88%"
"2021년 11월 30일","567.00","581.00","582.00","562.00","24.99K","-2.41%"
"2021년 11월 29일","581.00","586.00","588.25","576.50","158.23K","-0.98%"
"2021년 11월 26일","586.75","571.50","588.00","566.75","180.22K","1.21%"
"2021년 11월 24일","579.75","580.25","589.00","575.50","265.93K","-0.13%"
"2021년 11월 23일","580.50","576.25","581.00","572.50","179.30K","0.65%"
"2021년 11월 22일","576.75","570.50","579.00","569.75","172.30K","1.05%"
"2021년 11월 19일","570.75","573.00","576.00","568.00","130.52K","-0.39%"
"2021년 11월 18일","573.00","575.00","583.00","572.00","171.42K","-0.39%"
"2021년 11월 17일","575.25","570.75","584.00","570.00","185.38K","0.74%"
"2021년 11월 16일","571.00","576.00","577.50","570.00","137.34K","-0.95%"
"2021년 11월 15일","576.50","576.25","578.75","569.75","128.06K","-0.13%"
"2021년 11월 12일","577.25","569.25","582.00","566.75","163.54K","1.36%"
"2021년 11월 11일","569.50","567.75","579.00","566.00","264.52K","0.04%"
"2021년 11월 10일","569.25","555.50","571.75","555.00","209.27K","2.61%"
"2021년 11월 09일","554.75","551.00","564.00","547.75","246.90K","0.59%"
"2021년 11월 08일","551.50","552.00","554.75","549.50","166.98K","-0.27%"
"2021년 11월 05일","553.00","560.00","562.75","552.25","192.12K","-1.12%"
"2021년 11월 04일","559.25","563.75","569.75","556.50","149.48K","-0.84%"
"2021년 11월 03일","564.00","572.00","573.25","563.00","149.89K","-1.57%"
"2021년 11월 02일","573.00","578.25","586.00","572.00","174.07K","-1.04%"
"2021년 11월 01일","579.00","568.00","582.00","565.25","197.41K","1.89%"
"2021년 10월 29일","568.25","562.50","569.25","558.75","135.20K","0.98%"
"2021년 10월 28일","562.75","556.50","568.75","554.00","164.26K","0.99%"
"2021년 10월 27일","557.25","542.50","563.25","539.50","241.14K","2.53%"
"2021년 10월 26일","543.50","538.00","547.25","533.00","147.00K","1.02%"
"2021년 10월 25일","538.00","537.00","542.00","535.00","107.05K","0.00%"
"2021년 10월 22일","538.00","533.00","540.00","532.00","109.35K","1.08%"
"2021년 10월 21일","532.25","539.00","540.00","530.75","119.39K","-1.30%"
"2021년 10월 20일","539.25","530.00","540.00","528.50","129.88K","1.70%"
"2021년 10월 19일","530.25","532.00","537.00","529.50","119.08K","-0.47%"
"2021년 10월 18일","532.75","525.75","533.75","523.00","119.58K","1.33%"
"2021년 10월 15일","525.75","516.25","528.50","514.25","130.24K","1.74%"
"2021년 10월 14일","516.75","512.25","518.25","511.00","140.34K","0.88%"
"2021년 10월 13일","512.25","523.00","525.25","506.75","203.33K","-1.96%"
"2021년 10월 12일","522.50","532.75","533.00","519.25","196.60K","-1.97%"
"2021년 10월 11일","533.00","530.00","534.00","528.75","104.17K","0.47%"
"2021년 10월 08일","530.50","533.25","538.75","530.00","95.48K","-0.66%"
"2021년 10월 07일","534.00","532.75","535.25","527.50","105.00K","0.33%"
"2021년 10월 06일","532.25","537.00","544.75","531.50","126.94K","-0.98%"
"2021년 10월 05일","537.50","540.00","543.00","535.25","119.60K","-0.60%"
"2021년 10월 04일","540.75","540.00","547.50","536.00","132.92K","-0.14%"
"2021년 10월 01일","541.50","536.75","545.25","532.00","135.60K","0.88%"
"2021년 09월 30일","536.75","539.00","548.50","527.25","222.14K","-0.42%"
"2021년 09월 29일","539.00","533.50","541.00","533.50","107.22K","1.22%"
"2021년 09월 28일","532.50","538.75","541.75","532.00","125.83K","-1.30%"
"2021년 09월 27일","539.50","524.75","540.00","524.00","144.95K","2.42%"
"2021년 09월 24일","526.75","528.50","528.75","524.00","93.10K","-0.47%"
"2021년 09월 23일","529.25","524.50","531.00","520.25","95.99K","0.71%"
"2021년 09월 22일","525.50","517.00","526.25","516.00","112.33K","1.64%"
"2021년 09월 21일","517.00","522.00","522.75","512.75","119.15K","-0.91%"
"2021년 09월 20일","521.75","527.00","527.00","515.25","125.36K","-1.04%"
"2021년 09월 17일","527.25","529.00","530.50","521.75","109.53K","-0.42%"
"2021년 09월 16일","529.50","533.50","537.50","528.00","118.91K","-0.75%"
"2021년 09월 15일","533.50","520.75","534.50","520.50","152.83K","6.06%"
"2021년 09월 14일","503.00","497.00","502.25","497.00","0.08K","1.26%"
"2021년 09월 13일","496.75","503.50","503.50","493.00","0.31K","-1.19%"
"2021년 09월 10일","502.75","499.00","505.00","487.75","0.37K","1.36%"
"2021년 09월 09일","496.00","498.50","500.00","494.50","0.16K","-0.45%"
"2021년 09월 08일","498.25","497.50","504.00","495.00","0.45K","0.50%"
"2021년 09월 07일","495.75","509.00","509.00","496.00","0.73K","-5.44%"
"2021년 09월 06일","524.25","524.25","524.25","524.25","-","3.20%"
"2021년 09월 03일","508.00","516.75","518.25","506.75","0.97K","-1.60%"
"2021년 09월 02일","516.25","515.50","521.00","510.00","1.32K","0.15%"
"2021년 09월 01일","515.50","534.00","535.00","514.25","5.19K","-3.46%"
"2021년 08월 31일","534.00","540.00","542.00","524.00","8.14K","-1.16%"
"2021년 08월 30일","540.25","557.25","560.00","531.50","73.57K","-3.18%"
"2021년 08월 27일","558.00","553.00","558.75","548.75","107.36K","0.95%"
"2021년 08월 26일","552.75","550.00","555.75","548.00","73.86K","0.27%"
"2021년 08월 25일","551.25","544.50","555.00","541.25","80.08K","1.24%"
"2021년 08월 24일","544.50","539.50","546.50","537.00","82.65K","1.21%"
"2021년 08월 23일","538.00","536.00","544.25","531.50","50.27K","-0.14%"
"2021년 08월 20일","538.75","550.25","554.25","533.25","83.00K","-2.05%"
"2021년 08월 19일","550.00","560.50","560.50","546.75","90.49K","-2.09%"
"2021년 08월 18일","561.75","559.00","563.50","556.50","64.05K","0.63%"
"2021년 08월 17일","558.25","567.50","569.50","556.25","67.74K","-1.15%"
"2021년 08월 16일","564.75","568.25","572.00","561.00","60.69K","-0.62%"
"2021년 08월 13일","568.25","566.75","575.00","559.00","97.47K","0.22%"
"2021년 08월 12일","567.00","554.75","589.50","548.50","247.37K","1.93%"
"2021년 08월 11일","556.25","548.75","558.50","548.25","184.26K","1.27%"
"2021년 08월 10일","549.25","548.50","550.25","544.00","143.63K","-0.18%"
"2021년 08월 09일","550.25","554.00","556.00","547.00","144.34K","-0.86%"
"2021년 08월 06일","555.00","555.00","560.50","548.75","142.76K","-0.13%"
"2021년 08월 05일","555.75","546.75","560.75","545.75","92.97K","1.83%"
"2021년 08월 04일","545.75","550.50","555.25","540.25","70.05K","-0.86%"
"2021년 08월 03일","550.50","555.75","563.50","546.75","95.21K","-1.48%"
"2021년 08월 02일","558.75","547.25","559.25","540.25","83.84K","2.15%"
"2021년 07월 30일","547.00","557.00","557.75","546.50","65.20K","-1.97%"
"2021년 07월 29일","558.00","549.25","559.00","546.50","71.56K","1.59%"
"2021년 07월 28일","549.25","554.00","554.25","545.00","62.38K","0.09%"
"2021년 07월 27일","548.75","554.00","564.00","544.25","67.24K","-0.18%"
"2021년 07월 26일","549.75","549.25","551.25","536.75","72.95K","0.46%"
"2021년 07월 23일","547.25","564.75","569.25","544.50","81.45K","-3.06%"
"2021년 07월 22일","564.50","571.50","571.75","555.00","81.02K","-1.27%"
"2021년 07월 21일","571.75","572.00","579.00","567.75","79.00K","0.00%"
"2021년 07월 20일","571.75","558.00","576.25","557.25","77.00K","2.83%"
"2021년 07월 19일","556.00","570.00","571.50","548.75","67.34K","0.00%"
"2021년 07월 16일","556.00","564.00","570.50","553.25","83.02K","-1.46%"
"2021년 07월 15일","564.25","568.50","571.50","561.00","69.36K","-17.39%"
"2021년 07월 14일","683.00","682.00","687.00","682.00","0.03K","0.89%"
"2021년 07월 13일","677.00","669.50","750.50","664.00","0.33K","1.16%"
"2021년 07월 12일","669.25","629.75","666.00","619.50","0.43K","6.27%"
"2021년 07월 09일","629.75","640.75","643.50","620.00","0.53K","-1.29%"
"2021년 07월 08일","638.00","657.50","659.50","636.00","0.50K","-2.22%"
"2021년 07월 07일","652.50","656.00","666.00","645.00","0.59K","-0.53%"
"2021년 07월 06일","656.00","685.25","685.25","645.50","1.71K","-5.92%"
"2021년 07월 02일","697.25","720.00","727.00","683.00","4.75K","-3.13%"
"2021년 07월 01일","719.75","719.75","744.50","712.25","4.71K","-0.03%"
"2021년 06월 30일","720.00","694.00","743.25","675.50","18.23K","3.67%"
"2021년 06월 29일","694.50","678.25","700.00","668.00","58.73K","2.81%"
"2021년 06월 28일","675.50","637.75","676.50","636.75","83.83K","6.13%"
"2021년 06월 25일","636.50","653.25","659.50","634.00","123.02K","-2.56%"
"2021년 06월 24일","653.25","664.00","664.00","650.75","143.75K","-1.66%"
"2021년 06월 23일","664.25","660.50","666.25","659.25","127.09K","0.68%"
"2021년 06월 22일","659.75","662.75","668.00","653.75","145.93K","0.08%"
"2021년 06월 21일","659.25","640.25","665.00","636.00","127.44K","0.61%"
"2021년 06월 18일","655.25","631.00","663.50","629.50","184.52K","3.52%"
"2021년 06월 17일","633.00","672.75","674.25","633.00","192.03K","-5.94%"
"2021년 06월 16일","673.00","670.00","687.75","663.75","169.91K","0.82%"
"2021년 06월 15일","667.50","662.75","668.50","646.75","176.45K","1.25%"
"2021년 06월 14일","659.25","675.75","676.25","653.00","159.57K","-3.69%"
"2021년 06월 11일","684.50","699.50","703.00","673.00","233.95K","-2.07%"
"2021년 06월 10일","699.00","691.00","717.50","687.75","256.32K","1.19%"
"2021년 06월 09일","690.75","682.50","695.50","669.50","214.26K","1.58%"
"2021년 06월 08일","680.00","682.00","698.00","677.50","224.00K","0.11%"
"2021년 06월 07일","679.25","695.00","706.25","674.50","254.04K","-0.51%"
"2021년 06월 04일","682.75","663.50","685.75","660.75","142.30K","3.13%"
"2021년 06월 03일","662.00","675.50","685.00","652.75","166.36K","-1.93%"
"2021년 06월 02일","675.00","683.25","694.25","666.00","163.86K","-2.00%"
"2021년 06월 01일","688.75","666.00","696.75","660.75","163.97K","3.28%"
"2021년 05월 31일","666.88","666.88","666.88","666.88","-","1.54%"
"2021년 05월 28일","656.75","666.25","672.75","651.25","150.33K","-1.17%"
"2021년 05월 27일","664.50","626.00","664.50","621.25","160.61K","6.41%"
"2021년 05월 26일","624.50","621.00","629.00","602.75","182.61K","0.69%"
"2021년 05월 25일","620.25","660.00","661.75","617.25","211.65K","-5.63%"
"2021년 05월 24일","657.25","652.25","658.50","645.50","106.87K","-0.34%"
"2021년 05월 21일","659.50","664.75","666.75","653.50","109.62K","-0.75%"
"2021년 05월 20일","664.50","662.25","671.25","656.50","119.73K","0.95%"
"2021년 05월 19일","658.25","660.50","663.00","637.00","136.69K","0.00%"
"2021년 05월 18일","658.25","653.50","669.50","652.50","161.91K","0.88%"
"2021년 05월 17일","652.50","642.25","656.75","633.00","185.35K","-4.74%"
"2021년 05월 14일","685.00","717.25","718.75","685.00","0.03K","-4.73%"
"2021년 05월 13일","719.00","757.50","769.00","717.50","0.31K","-5.08%"
"2021년 05월 12일","757.50","764.25","769.25","750.00","0.33K","-0.26%"
"2021년 05월 11일","759.50","747.25","771.50","747.25","0.40K","1.54%"
"2021년 05월 10일","748.00","766.75","770.50","744.75","0.81K","-3.20%"
"2021년 05월 07일","772.75","763.25","775.00","755.00","0.68K","1.74%"
"2021년 05월 06일","759.50","761.00","768.00","746.25","2.42K","0.83%"
"2021년 05월 05일","753.25","750.00","756.00","740.75","1.78K","1.14%"
"2021년 05월 04일","744.75","732.00","758.25","730.00","1.83K","1.71%"
"2021년 05월 03일","732.25","740.00","758.25","724.00","3.09K","-1.05%"
"2021년 04월 30일","740.00","702.50","746.25","699.25","9.86K","5.41%"
"2021년 04월 29일","702.00","683.75","704.50","681.00","30.79K","2.30%"
"2021년 04월 28일","686.25","697.75","720.50","676.25","107.99K","-1.33%"
"2021년 04월 27일","695.50","688.50","720.50","680.50","166.14K","2.20%"
"2021년 04월 26일","680.50","661.00","680.50","661.00","157.51K","3.81%"
"2021년 04월 23일","655.50","653.00","658.50","638.25","157.73K","0.77%"
"2021년 04월 22일","650.50","624.25","650.50","623.50","147.25K","4.00%"
"2021년 04월 21일","625.50","609.50","628.50","604.50","163.26K","3.13%"
"2021년 04월 20일","606.50","593.00","611.75","592.75","180.19K","2.45%"
"2021년 04월 19일","592.00","588.75","596.75","588.25","105.99K","1.11%"
"2021년 04월 16일","585.50","590.50","594.75","583.25","165.26K","-0.76%"
"2021년 04월 15일","590.00","594.25","601.50","587.75","176.86K","-0.67%"
"2021년 04월 14일","594.00","579.75","597.75","578.75","242.72K","2.41%"
"2021년 04월 13일","580.00","569.00","584.50","565.50","225.72K","1.93%"
"2021년 04월 12일","569.00","577.75","586.00","567.25","198.64K","-1.43%"
"2021년 04월 09일","577.25","579.00","595.00","575.50","249.74K","-0.43%"
"2021년 04월 08일","579.75","560.75","583.00","559.25","258.79K","3.43%"
"2021년 04월 07일","560.50","555.75","562.25","553.75","158.00K","1.13%"
"2021년 04월 06일","554.25","553.75","561.50","552.25","134.85K","0.18%"
"2021년 04월 05일","553.25","561.25","564.50","549.75","143.68K","-1.16%"
"2021년 04월 01일","559.75","575.00","585.00","556.50","249.75K","-0.80%"
"2021년 03월 31일","564.25","538.25","564.25","536.25","145.90K","4.64%"
"2021년 03월 30일","539.25","546.25","547.50","533.75","136.03K","-1.37%"
"2021년 03월 29일","546.75","551.75","552.00","542.25","119.80K","-1.04%"
"2021년 03월 26일","552.50","546.50","554.00","544.00","124.03K","1.10%"
"2021년 03월 25일","546.50","552.25","552.50","541.50","142.18K","-1.22%"
"2021년 03월 24일","553.25","551.00","553.75","548.25","92.01K","0.36%"
"2021년 03월 23일","551.25","551.25","556.00","547.75","122.09K","0.41%"
"2021년 03월 22일","549.00","558.00","558.75","546.75","129.30K","-1.57%"
"2021년 03월 19일","557.75","546.25","559.00","545.50","158.52K","2.06%"
"2021년 03월 18일","546.50","556.75","558.00","545.25","157.91K","-2.06%"
"2021년 03월 17일","558.00","554.00","558.50","552.00","129.65K","0.68%"
"2021년 03월 16일","554.25","549.50","555.50","546.75","132.71K","0.86%"
"2021년 03월 15일","549.50","537.00","550.75","532.75","140.62K","0.05%"
"2021년 03월 12일","549.25","545.00","551.50","544.50","0.07K","-1.04%"
"2021년 03월 11일","555.00","547.00","556.25","547.00","0.67K","1.32%"
"2021년 03월 10일","547.75","564.50","564.50","547.50","1.99K","-2.54%"
"2021년 03월 09일","562.00","565.00","565.00","554.25","2.22K","-0.53%"
"2021년 03월 08일","565.00","565.25","571.25","557.00","2.32K","0.53%"
"2021년 03월 05일","562.00","545.00","564.75","544.50","1.44K","2.88%"
"2021년 03월 04일","546.25","550.25","554.25","546.00","2.13K","-0.73%"
"2021년 03월 03일","550.25","560.00","560.00","548.00","3.81K","-1.87%"
"2021년 03월 02일","560.75","547.25","564.00","542.00","8.11K","2.42%"
"2021년 03월 01일","547.50","560.50","562.50","547.00","6.53K","-1.44%"
"2021년 02월 26일","555.50","554.50","556.50","546.25","21.40K","0.14%"
"2021년 02월 25일","554.75","559.00","560.50","542.50","128.54K","-0.80%"
"2021년 02월 24일","559.25","553.50","560.75","552.00","174.40K","0.99%"
"2021년 02월 23일","553.75","550.75","559.50","550.00","134.97K","0.50%"
"2021년 02월 22일","551.00","544.25","551.50","543.50","140.63K","1.52%"
"2021년 02월 19일","542.75","549.25","555.50","540.75","203.47K","-1.36%"
"2021년 02월 18일","550.25","552.75","554.50","548.00","123.41K","-0.50%"
"2021년 02월 17일","553.00","552.00","554.75","547.50","121.35K","0.14%"
"2021년 02월 16일","552.25","547.00","552.75","538.50","146.17K","2.34%"
"2021년 02월 15일","539.62","539.38","539.62","539.38","-","0.02%"
"2021년 02월 14일","539.50","539.50","539.50","539.50","-","0.14%"
"2021년 02월 12일","538.75","541.00","546.25","536.75","117.97K","-0.42%"
"2021년 02월 11일","541.00","532.25","546.50","524.75","261.05K","1.22%"
"2021년 02월 10일","534.50","556.00","556.25","531.75","285.72K","-3.91%"
"2021년 02월 09일","556.25","565.00","574.25","545.00","390.74K","-1.33%"
"2021년 02월 08일","563.75","548.75","565.75","548.75","267.65K","2.78%"
"2021년 02월 05일","548.50","548.50","552.25","545.50","216.45K","-0.27%"
"2021년 02월 04일","550.00","552.00","558.00","547.00","217.08K","-0.36%"
"2021년 02월 03일","552.00","543.25","552.50","536.50","210.14K","1.66%"
"2021년 02월 02일","543.00","549.75","552.50","540.25","175.74K","-1.14%"
"2021년 02월 01일","549.25","549.00","555.75","539.00","219.07K","0.41%"
"2021년 01월 29일","547.00","534.50","553.75","533.25","279.61K","2.34%"
"2021년 01월 28일","534.50","533.25","550.50","529.00","252.54K","0.09%"
"2021년 01월 27일","534.00","532.50","543.75","529.50","223.89K","0.33%"
"2021년 01월 26일","532.25","513.00","534.25","508.00","232.26K","4.06%"
"2021년 01월 25일","511.50","500.00","515.50","492.50","264.76K","2.20%"
"2021년 01월 22일","500.50","522.50","522.75","499.25","289.55K","-4.53%"
"2021년 01월 21일","524.25","521.00","531.50","519.25","169.57K","0.43%"
"2021년 01월 20일","522.00","525.00","526.50","512.75","217.78K","-0.76%"
"2021년 01월 19일","526.00","531.50","534.25","523.25","188.56K","-1.03%"
"2021년 01월 15일","531.50","534.00","536.50","527.75","167.50K","-0.51%"
"2021년 01월 14일","534.25","523.00","536.50","519.00","210.37K","1.86%"
"2021년 01월 13일","524.50","524.00","541.50","522.25","327.69K","1.40%"
"2021년 01월 12일","517.25","491.50","517.25","489.25","248.45K","5.08%"
"2021년 01월 11일","492.25","496.50","500.50","490.25","176.56K","-0.81%"
"2021년 01월 08일","496.25","494.00","499.50","492.50","163.27K","0.46%"
"2021년 01월 07일","494.00","495.00","496.00","487.25","185.78K","-0.20%"
"2021년 01월 06일","495.00","492.50","502.75","491.50","202.37K","0.66%"
"2021년 01월 05일","491.75","484.50","496.00","482.50","219.65K","1.65%"
"2021년 01월 04일","483.75","487.25","497.75","479.50","265.16K","-0.41%"
"2021년 01월 01일","485.75","485.75","485.75","485.75","-","0.36%"
"2020년 12월 31일","484.00","474.00","485.75","473.00","168.46K","2.00%"
"2020년 12월 30일","474.50","466.00","476.00","462.00","163.37K","1.82%"
"2020년 12월 29일","466.00","455.75","467.25","453.50","191.30K","2.08%"
"2020년 12월 28일","456.50","452.00","457.50","448.00","145.22K","1.22%"
"2020년 12월 24일","451.00","446.75","451.50","446.50","74.88K","0.84%"
"2020년 12월 23일","447.25","442.75","449.75","441.50","147.65K","0.85%"
"2020년 12월 22일","443.50","440.00","444.25","437.25","140.99K","0.80%"
"2020년 12월 21일","440.00","438.00","440.75","430.25","141.95K","0.57%"
"2020년 12월 18일","437.50","432.25","438.50","432.00","128.81K","1.16%"
"2020년 12월 17일","432.50","426.25","433.00","424.25","119.66K","1.23%"
"2020년 12월 16일","427.25","425.25","429.25","423.75","111.65K","0.59%"
"2020년 12월 15일","424.75","424.00","425.25","420.50","98.61K","1.31%"
